venue_id, venue_name, venie_catogory
4d4de33cd6f3224bca73a1a6,"New Rochelle, NY",City
4b68c864f964a520b78c2be3,Hana Sushi,Sushi Restaurant
4b0b6ac5f964a520433123e3,Bistro Le Steak,French Restaurant
4ba0d81ef964a520a68137e3,Brothers College,College Academic Building
52dc822f498e6bdc634d4b90,CVS Pharmacy,Drugstore / Pharmacy
4acd4277f964a52099cb20e3,New York Health and Racquet Club,Gym
55ce6f45498efe2631b305b0,Carragher’s Pub & Restaurant,Pub
54466d7c498e9b3efe42581c,Buffalo Wild Wings,Wings Joint
56670f0838fa528aaa5c2e7a,Roast Kitchen,American Restaurant
412d2800f964a520df0c1fe3,Central Park,Park
43a52546f964a520532c1fe3,John F. Kennedy International Airport (JFK),Airport
4b4f4bdcf964a520260027e3,Corning Tower,Government Building
52d738f011d20678fffb4db8,Injera,Ethiopian Restaurant
4c8beb99c37a6dcb4077f27a,University Hospital,Hospital
4101a680f964a5205a0b1fe3,Brass Monkey,Bar
50199599011cecae1f8b8968,Moldova Restaurant Brooklyn,Eastern European Restaurant
4feba8e329a6d5fb155068e9,General Assembly,School
4bfa79ee5efe2d7f5f9e6d34,The Fortune Society,Non-Profit
49e63a7ff964a52025641fe3,Taschen,Bookstore
50f1aaa7e4b0cc0e23057792,Out Of The Closet,Clothing Store
4c7edce2fb74236a4680f8b9,Bergen County EMS Training Center,Trade School
4b671a91f964a520cb3a2be3,DiPisa Old World Submarines,Sandwich Place
4b5c5402f964a520272b29e3,Panera Bread,Sandwich Place
4de087f5c65bcc724f42a314,Hoboken Terminal,Train Station
46ce971cf964a520414a1fe3,Microsoft,Office
53851395498e2379f6178a0d,Equinox Bryant Park,Gym / Fitness Center
4baface6f964a5205d163ce3,Bank of America,Bank
4c7ecc952042b1f79b0dc1ad,Lavo,Nightclub
4ba43bb7f964a5207e8e38e3,General Poor's Tavern,Pub
526025c411d253fe5e53d3e0,Leave Rochelle Out of It (Rochelle's),Whisky Bar
5193df09498e0397c22b8e07,Hi-Collar - ハイカラ,Coffee Shop
4a50cc93f964a52026b01fe3,New York Sports Club,Gym
500d9460c84c53f005e19eb8,Murray's Cheese Bar,Cheese Shop
4dbda36e0437955ec051926e,Fine Nails & Spa,Spa
45c84eb8f964a5206b421fe3,The Perfect Pint,Pub
4bafcc97f964a520b5213ce3,Victoria's Secret,Lingerie Store
4b6f2315f964a52087df2ce3,Queens Central Library,Library
4ad04456f964a520c7d720e3,Ritz Bar & Lounge,Gay Bar
42b75880f964a52088251fe3,Rockwood Music Hall,Rock Club
43fe1ba4f964a520f82f1fe3,Barnes & Noble,Bookstore
49b6d0b4f964a52012531fe3,MWW,Office
548a64ae498e972164140a84,Parm Upper West Side,Italian Restaurant
4b5f42f1f964a520a2b029e3,Squire's Diner,Diner
412e7980f964a520f60c1fe3,L'Asso,Pizza Place
4d62a3841939a35d3f813aee,Westerleigh,Neighborhood
4c5afbff2091a5934ab960d0,560 Northern Blvd,Doctor's Office
4c3725790a71c9b60a3f3ec9,Garment District,Neighborhood
4d0a70d5c370a35d97901022,Township of Union Town Hall,Town Hall
4b5552dbf964a5209be127e3,Sam's Club,Warehouse Store
3fd66200f964a52009e61ee3,Spring Lounge,Bar
5671823d498e7b7f86b73b0a,Biang!,Chinese Restaurant
49b7ed6df964a52030531fe3,Times Square,Plaza
4b126ee7f964a520da8923e3,7 Stars Diner,Diner
4bd4e92f6798ef3be5ae628d,La Oaxaqueña Restaurant,Mexican Restaurant
5437036d498e918b4493e95d,The Raines Law Room at The William,Speakeasy
4c1524807f7f2d7f12f8e168,Unclaimed Freight,Furniture / Home Store
4a044291f964a520e9711fe3,The V Spot,Vegetarian / Vegan Restaurant
4b74438bf964a520f7d02de3,NYC Diamond District,Monument / Landmark
56e845f3498e166a7f3d4f07,Starbucks,Coffee Shop
4b9159a7f964a5204bb533e3,Sands Point Preserve,Castle
50676bc4e4b08e8fd3d07f72,Astoria Bier & Cheese,Cheese Shop
4cbcafab035d236aebebe64e,Hotel Chantelle,Bar
514c809ae4b0a0ed6761d80e,Tori Station,Event Space
50b99e4ae4b0c22ba9633dfd,Mominette,French Restaurant
40b68100f964a5207d001fe3,Madison Square Park,Park
43b042a4f964a520962c1fe3,The Roosevelt Hotel,Hotel
4b1d4b75f964a520560e24e3,Target,Big Box Store
451d2310f964a520883a1fe3,Prada,Boutique
51071014e4b02aebedb1c060,Chick-fil-A,Fast Food Restaurant
4a9ff7eef964a520c73d20e3,Drew University,University
5389f7fd498e7b711dd2b75a,Dunkin Donuts,Coffee Shop
49c99502f964a52083581fe3,Lotte New York Palace,Hotel
40afe980f964a5203bf31ee3,AMC Empire 25,Multiplex
4c8d37335e38b1f7395638f9,Iroquois Travel Plaza (Westbound),Rest Area
4bd5f646cfa7b713c2c326da,Cienfuegos,Cocktail Bar
4a513b17f964a520d2b01fe3,LIRR - Jamaica Station,Train Station
4c4dff7f67929c74f368699b,The Burger Garage,Burger Joint
3fd66200f964a520b1e71ee3,The Playwright Tavern,Pub
4ad50856f964a5206a0121e3,Willowbrook Mall,Shopping Mall
4a33b4f1f964a520389b1fe3,Amy's Bread,Bakery
4ea2c05d0cd6fc5af3c0928b,Littleneck,Seafood Restaurant
531e09a7498e2bb6b6d91927,Verboten,Nightclub
503d5277e4b0a5c8585a2084,Body By Fitness,Gym
4c449e378c1f20a15fab3c99,Thurgood Marshall US Courthouse,Courthouse
3fd66200f964a5209ee81ee3,Carmine's,Italian Restaurant
4bb7a69ccf2fc9b6f2909e02,Duane Reade,Drugstore / Pharmacy
556e296f498e76ead0af4798,Harry & Ida's Meat and Supply Co.,Deli / Bodega
49dceeecf964a520c05f1fe3,HB Burger,Burger Joint
56c200decd10e080d8726888,Queens Finest Barbershop,Salon / Barbershop
4dcc5861887714552bd47b34,Brooklyn Roasting Company,Coffee Shop
4d8bc8d637c6a143f9fab10c,Salt & Fat,New American Restaurant
4b40cf3df964a5206bbb25e3,Chinatown,Neighborhood
49d7aaf5f964a5204a5d1fe3,Topshop,Clothing Store
3fd66200f964a5205fe81ee3,Flor De Mayo,Peruvian Restaurant
4a8de360f964a520471120e3,The Secret Theatre,Indie Theater
439308daf964a520712b1fe3,DuMont Burger,Burger Joint
525357f58bbdde49a32f2d25,Rose Hill,Neighborhood
4a049afcf964a5200f721fe3,Pure Yoga,Yoga Studio
4c22beee99282d7f17b667b0,Le Bain,Nightclub
4a534cc4f964a5202cb21fe3,Third Rail Coffee,Coffee Shop
53ebf523498ee86ebe0de1e9,Ocean Sushi,Sushi Restaurant
4b16bba6f964a520a7bc23e3,Starbucks,Coffee Shop
4bca623dcc8cd13addafbdcf,Strivers' Row,Neighborhood
43cb5586f964a520b92d1fe3,Il Bastardo,Italian Restaurant
4acf58baf964a52028d320e3,New York City,City
5421fc4c498ee9964a017920,Bluebird Food & Spirits,American Restaurant
4ac8f5e6f964a5209abd20e3,Cuban Pete's,Cuban Restaurant
4a91759cf964a520411a20e3,Hungry Ghost,Coffee Shop
4a19d1edf964a5205a7a1fe3,The Halal Guys,Food Truck
40fb0f00f964a520ec0a1fe3,The Lantern,Sports Bar
5456e87a498ea36c781ed19d,The Milton NYC,Cocktail Bar
4e9b7a22dab4d1d4ac81c4c7,Robert F. Kennedy School,School
4d62cd57d7206ea892090ff2,Bonobos HQ,Office
4a7ec930f964a5201af21fe3,CVS/Pharmacy,Drugstore / Pharmacy
4721e78af964a520c94b1fe3,New York Sports Club,Gym
4b93e133f964a5200b5734e3,Stop & Shop,Supermarket
4b53840af964a520aba027e3,River Palm Terrace,Steakhouse
4c2bccc7d1a10f475a88f864,Shake Shack,Burger Joint
4b9af865f964a520fde735e3,Hayden Planetarium,Planetarium
4c49dd1ffbafc9282eb27fdb,Nolbu Sushi,Korean Restaurant
4bcb13850687ef3b3af4dccc,Madison Restaurant,Diner
4c64456d39732d7f964cd4fe,Maple Glen Center,Medical Center
4b74a9f2f964a5201ceb2de3,Waldbaum's,Supermarket
4ae6f087f964a520a0a721e3,Panera Bread,Sandwich Place
4cb9da59adcd5481e0491fa2,Checkers,Fast Food Restaurant
4ba54a9df964a520f3f638e3,Piers 92/94,Convention Center
4adfbedbf964a5202e7d21e3,State Street Grill,Diner
49c650dbf964a52033571fe3,Le Parker Méridien New York,Hotel
4bf1c6dd189f0f47d8aab762,Masala Times,Indian Restaurant
4c7566d51b30a093d53fef09,Bon Appetit,Pizza Place
3fd66200f964a5203fea1ee3,Good Enough to Eat,Breakfast Spot
5421e668498e5753bdaefa55,Bernheim & Schwartz,Gastropub
40fb0f00f964a520d90a1fe3,Hurley's Saloon,Pub
51214864e4b0e90c6b64acc5,Grind,Coworking Space
4127e200f964a5205d0c1fe3,Zablozki's,Bar
51e175fb498ebf0d1fd205bd,Bow Tie Cinema Wayne,Movie Theater
49e6e227f964a52074641fe3,The Kunjip,Korean Restaurant
4470066ff964a52086331fe3,Sac's Place,Italian Restaurant
4debc9b0c65be8091dc90fa5,On The Border Mexican Grill & Cantina,Mexican Restaurant
47ca561af964a520fe4d1fe3,Mojave,Mexican Restaurant
4ed7f85ecc21a6423ffbaf85,Square NYC,Tech Startup
4b2080aaf964a520c33224e3,The Brick,Indie Theater
536a6d07498e75a5077ea194,Union Bar & Kitchen,New American Restaurant
4c194a9095e89521bf0257e7,BP,Gas Station
4af8f40cf964a520ab1022e3,Rock Bar,Gay Bar
44c23335f964a520c0351fe3,Blarney Rock Pub,Bar
4a86b717f964a520200120e3,Pick A Bagel,Bagel Shop
4cb51cc9f6616dcbf18dd508,"Larchmont, NY",City
4b5668d6f964a520370f28e3,SIXTY LES Hotel,Hotel
43a52546f964a520532c1fe3,John F. Kennedy International Airport (JFK),Airport
4d866f6c99b78cfaabade41f,Inthemixxradio,Radio Station
5417149a498ecf2e474eb44c,CajunSea & Oyster Bar,Seafood Restaurant
4ae20efbf964a5204a8a21e3,Clara Barton Service Area,Rest Area
4bcfa229b221c9b62080d2d0,Rite Aid,Drugstore / Pharmacy
4a42614df964a520cfa51fe3,Katsu-Hama,Tonkatsu Restaurant
5330f638498e32e9b3c8ac14,Vivi Bubble Tea,Bubble Tea Shop
4a14b2acf964a52066781fe3,Just Jake's,Bar
45d9aa10f964a520ee421fe3,Harvard Club of New York City,Event Space
4b568b8cf964a520b01428e3,New York Sports Club,Gym
4a37c0bef964a5206c9e1fe3,Cherin Sushi,Sushi Restaurant
4a78718ff964a520a4e51fe3,Edo Japanese Restaurant,Sushi Restaurant
4ce87e56ae8e59419f95104c,BCD Tofu House,Korean Restaurant
518a71ab498e430858000827,Barcade,Bar
4a2eb22df964a52035981fe3,El Malecon,Latin American Restaurant
46a9bed8f964a52054491fe3,Broadway Dance Center,Dance Studio
4ae04ba4f964a520837e21e3,CVS/pharmacy,Drugstore / Pharmacy
4be08a6b724d76b04d9a8538,Ross Stores,Office
4a7ef04bf964a52055f21fe3,DJ Reynolds,American Restaurant
4b953504f964a5200c9534e3,Popeye's,Fried Chicken Joint
4aa88b91f964a520915120e3,Amity Hall,Bar
53150e1ee4b0e72a36ebda2a,Central Harlem,Neighborhood
5026d459e4b023558788de41,Queens-Nassau Border,Border Crossing
4ae6f7a1f964a520bea721e3,Dunkin Donuts,Donut Shop
45e946bef964a5206e431fe3,McSwiggan's,Pub
511ac3dde4b01dae76bc17aa,"East Fishkill, NY",City
4cb0a2aeeb65b1f705d66dcd,Gateway Center,Shopping Mall
49c170abf964a520a7551fe3,Trader Joe's,Grocery Store
4fe4fb50c2eee335e4fea69d,Moti Mahal Delux,Indian Restaurant
4ace2e17f964a520dfce20e3,Jines Restaurant,Breakfast Spot
543c0571498ef7b662ab79bd,SoulCycle West 27th,Cycle Studio
53cf30a2498e3495ad9477fa,Bar Sardine,Gastropub
4e8effc130f8fd4d526a2f09,Savory and Sweet,Café
4bd1fad4a8b3a5936fda665f,King Of Falafel & Shawarma,Food Truck
4c2bcb22ae6820a1e3631843,Yoga Agora,Yoga Studio
45e5c256f964a52046431fe3,Mudville Restaurant & Tap House,Wings Joint
50244fd2e4b0119b30effd06,Tír na nÓg,Pub
4df6cab0aeb7da11e1a72c4c,PH-D at Dream Downtown,Nightclub
54d28e3d498e0c5aead5e697,The Evelyn,Hotel
4a1b592ef964a520ee7a1fe3,Good Stuff Diner,Diner
4a622540f964a52032c31fe3,Salon Today,Salon / Barbershop
4c5daeac9b28d13af9485a70,FedEx Ship Center,Business Service
4c02ec6bf56c2d7f442f1c66,Crown Heights,Neighborhood
4b477eb4f964a520f73326e3,Speakeasy,Speakeasy
5351c847498ed4c1fd202a69,OddFellows Ice Cream - The Sandwich Shop,Ice Cream Shop
45c1e0c6f964a52030421fe3,DC's Tavern,Dive Bar
4eb83e7c7bebd97c65466689,Gotham West Market,Market
55c2627a498e6734787e29ef,UrbanSpace Vanderbilt,Food Court
4abd6fa3f964a5204e8a20e3,City Lobster & Steak,Seafood Restaurant
4a7c0c8ff964a520dceb1fe3,The Roger New York,Hotel
53bcdaeb498e80dc93839ec6,Times Square Diner,Diner
4398343ff964a520aa2b1fe3,United Nations,Embassy / Consulate
522666ff11d27e4aa5872689,Local Barre West,Gym / Fitness Center
4c9371f49273bfb7c04b0c72,Upper Manhattan,Neighborhood
4a4821f5f964a52095aa1fe3,Lincoln Tunnel,Tunnel
3fd66200f964a5200ce91ee3,George Keeley NYC,Pub
4a070bb3f964a5201e731fe3,Midnight Express Diner,Diner
4b8e5deaf964a520211f33e3,Matthews-Palmer Playground,Playground
4606997ef964a520cd441fe3,Sarabeth's Restaurant,Breakfast Spot
56ece7be498e467746d1d10e,Aces Gentlemans Club,General Entertainment
51cde558011c221bf79219a0,Bill’s Bar & Burger,Burger Joint
52bfac81498eeba382012f35,Bondurants,Bar
4e87e08d93ad69fee81d7c9d,Planet Fitness,Gym / Fitness Center
41fad200f964a5203f1f1fe3,Libation,Nightclub
4c24b32cf7ced13a0b33236d,Gregory's Coffee,Coffee Shop
4adcdc95f964a520046221e3,Chipotle Mexican Grill,Mexican Restaurant
4bd0ba7c046076b05c927071,Student Union,Student Center
54727cd2498e0831c4a2a731,Suede: Modern Caribbean Cuisine,Caribbean Restaurant
4c1eaebceac020a198204ac2,Beechmont Tavern,Bar
4cfaf4047945224b7d6783e7,Bell Book & Candle,New American Restaurant
49ebc888f964a5202d671fe3,Turntable Chicken Jazz,Wings Joint
4bf737f2b182c9b6c96f755a,G-Star Cuts,Salon / Barbershop
4bb23a80eb3e95216cbdc90a,Assistance In Marketing,Building
51d361d6498ea6250df6761d,Refinery Rooftop,Lounge
4a345617f964a520179c1fe3,Videology,Video Store
419d3780f964a5202c1e1fe3,Monkey Room,Bar
4b4ce47cf964a5203bc326e3,Yoga to the People,Yoga Studio
55410578498e729b0e4ef183,Duck Wong Wonton Restaurant,Cantonese Restaurant
4cb51cc9f6616dcbf18dd508,"Larchmont, NY",City
4f2c3b1fe4b0c642e5996101,Lower East Side Ecology Center E-waste Dropoff,Building
4c02ec6bf56c2d7f442f1c66,Crown Heights,Neighborhood
4ba7ab66f964a52025a839e3,McGraw-Hill Building,Building
4a556dc4f964a5202eb41fe3,Oldcastle Pub,Pub
4bb66c01ef159c7488ed75f7,Dunkin Donuts,Donut Shop
4b376908f964a520ef4025e3,Abyssinian Baptist Church,Church
4b03360ef964a520894d22e3,Schimmel Center at Pace University,College Theater
4a2a8a9ef964a52021961fe3,Subia's Organic Market,Vegetarian / Vegan Restaurant
4be078b398f2a5935a5dc25a,Holland Tunnel,Tunnel
4a3449eaf964a5200a9c1fe3,YogaWorks Soho,Yoga Studio
505a0256e4b0c2e0d92a47d3,Jack Doyle's,Pub
4c02ec6bf56c2d7f442f1c66,Crown Heights,Neighborhood
4c2fc5fc16adc9286130be9c,Wasabi,Sushi Restaurant
49e8aef4f964a52067651fe3,Georgia Diner,Diner
3fd66200f964a520c9e71ee3,Iguana NYC,Mexican Restaurant
4b3fcb3cf964a520ebae25e3,Campgaw Mountain,Ski Area
4665447af964a5207f471fe3,44 & X,American Restaurant
49d4f1a7f964a520575c1fe3,Pret A Manger,Sandwich Place
5046b813e4b0875cbaa77dcf,Starbucks,Coffee Shop
4a942a25f964a520972020e3,Ground Support,Coffee Shop
4f10c8cce4b0456266737b23,Miles,Cocktail Bar
4a6e331af964a52031d41fe3,Equinox Tribeca,Gym / Fitness Center
4af39b4ef964a520e1ee21e3,Lee's Sushi,Sushi Restaurant
4fb26ce4e4b08f0715830cb5,"Woodhull, NY",City
530ff20411d2a01b7bb8a19c,99 Favor Taste 99號餐廳,Chinese Restaurant
4f6a50ef1081b56a9458a51f,Dinosaur Bar-B-Que,BBQ Joint
4b64ab88f964a52024c72ae3,Newburgh-Beacon Bridge,Bridge
4a2048e8f964a520687c1fe3,Champs,Vegetarian / Vegan Restaurant
4a58f861f964a52058b81fe3,Roosevelt Island,Island
40b68100f964a52085001fe3,McSwiggan's,Bar
49f33157f964a5206c6a1fe3,New York Sports Club,Gym
4a67c7eaf964a5200bca1fe3,310 Bowery Bar,Cocktail Bar
4e83570bd3e32ff4a877d4fe,SmashBurger,Burger Joint
4a57ec9ff964a52015b71fe3,Paris Theatre,Indie Movie Theater
4d56dd8b48ea6ea8af10e6a3,Shoshin Karate-Do,Martial Arts Dojo
4b1ac237f964a52023f123e3,Fattal's Middle Eastern Supermarket,Middle Eastern Restaurant
52869069498e3289da674db0,Starbucks,Coffee Shop
4c410470ff711b8dbf5d1105,Bay Ridge,Neighborhood
4d86ae0a99b78cfa7b2bea1f,Amsterdam Tavern,American Restaurant
4ebb2e7102d5a3de7915986c,Uncle Barry's,Bar
5203ea60498e334e70ac945c,Kung Fu Tea,Bubble Tea Shop
4a5542d6f964a520efb31fe3,Eastville Comedy Club,Comedy Club
543fd898498e66a3b41df6b3,Korilla BBQ,Korean Restaurant
4d0532710e49721e5f0a757f,Bravo Supermarkets,Grocery Store
4c4b52ce9e6dbe9acbd4e10b,Downtown Brooklyn,Neighborhood
4a3d735cf964a5204ba21fe3,Lord & Taylor,Department Store
5320519911d2644cf9af1c2f,Panera Bread,Sandwich Place
450c2b9af964a5204e391fe3,Saatchi & Saatchi,Office
4c38fe93dfb0e21e9ab3afa8,"North Arlington, NJ",City
4ba8b0a8f964a5203fe739e3,C & J Jamaican Restaurant,Caribbean Restaurant
54c8f658498e51c7737931a2,Manhattanville Coffee,Coffee Shop
4cebf39ef3bda14323cbcee4,St. Margaret Mary,Church
55aaf994498e4067cdb37237,Good Night Sonny,Cocktail Bar
43261680f964a520b6271fe3,Miriam,Middle Eastern Restaurant
4bbe1ecf9474c9b66a1bd9b6,Arthur Ashe Stadium - USTA Billie Jean King National Tennis Center,Tennis Stadium
4aff274cf964a5200c3522e3,22nd Street Synergy Fitness,Gym
55bd511b498e3a3e689199ec,Dairy Queen Grill & Chill,Fast Food Restaurant
54858fb9498e5a6cf73d6dee,Starbucks,Coffee Shop
475847d3f964a520cb4c1fe3,Gramercy Theatre,Music Venue
4bf54c3d706e20a18443aa98,Circus Fruits,Farmers Market
4858e6b4f964a520c0501fe3,Hundred Acres,American Restaurant
3fd66200f964a520dbe61ee3,Capitale,Other Nightlife
4a07ac6af964a5208f731fe3,Westfield Garden State Plaza,Shopping Mall
4d921f6f270e6ea8569862ff,Beach Internal Medicine,Doctor's Office
4dc2f042887770a6be0bda6d,Converse Rubber Tracks,Music Venue
53151df8e4b0e72a36f4bb18,Bryn Mawr,Neighborhood
4d090bbf0ead8cfa8247f376,Gracefully,Grocery Store
4d8378ce81fdb1f7727de7bf,Hawa Smoothies,Juice Bar
4b479393f964a520303626e3,Kings County Supreme Court,Courthouse
4d4a3030a0ef548137f2f9f6,Taboo,Strip Club
4aabe26af964a520a55a20e3,Seabra's Marisqueira,Seafood Restaurant
4ff9e53fe4b0734a7bd189e6,BGC 2nd Ave,Residential Building (Apartment / Condo)
4b22e37ff964a5209c4f24e3,Macy's,Department Store
4c88a0b6f6c69c7488ce8b3f,Great Neck Diner,Diner
4dfe533f483b4f9e78480051,125th Street & St Nicholas Avenue,Intersection
4bb4ea470ef1c9b6799af412,Andros Diner,Diner
4a636bcaf964a520fbc41fe3,Jade Asian Restaurant 明都,Chinese Restaurant
4a43baaaf964a520b9a61fe3,Bellevue Hospital Center,Hospital
4bdc86ddc79cc928a5f786e9,Bergen County Harley-Davidson,Motorcycle Shop
4bdcafb8ccf52d7feee2786d,Lasagna Chelsea Restaurant,Italian Restaurant
4de9340745dde4a28d63cce9,Five Below,Miscellaneous Shop
4c02ec6bf56c2d7f442f1c66,Crown Heights,Neighborhood
52517e05498ec2e28c792fa2,Brooklyn Ball Factory,Japanese Restaurant
4bd31b3cb221c9b654d8d8d0,Rite Aid,Drugstore / Pharmacy
4ac5fc81f964a5209bb220e3,El Castillo De Jagua II,Latin American Restaurant
4bd227559854d13a6617fb4d,Weequahic Park,Park
4b105a6ef964a5207e6e23e3,New Roc City,Shopping Mall
5559e8b0498ee65273596a8a,KORE New York,Gym / Fitness Center
4e6fe48c1fc7d3fc71285ec2,Gregory's Coffee,Coffee Shop
516056cfe4b027d842497b45,Silvana,Middle Eastern Restaurant
4bbbb9c5e4529521b41655a4,Chili's Grill & Bar,Tex-Mex Restaurant
4b798e93f964a52035012fe3,Animal Specialty Center,Veterinarian
43a18b01f964a5202e2c1fe3,Cafe Grumpy,Coffee Shop
4b38c482f964a520275025e3,LIRR - Douglaston Station,Train Station
4afca7e0f964a520d02422e3,OBAO Midtown,Thai Restaurant
44d9e8dbf964a5208a361fe3,Dean & DeLuca,Gourmet Shop
4c891cbe0074199cf4952270,Tullo Truck Stop,Convenience Store
4fb9985de4b0a2484f67868b,Woodland,American Restaurant
4481ada4f964a52018341fe3,Union Hall,Bar
4e5c2940cc3f78c8843f554a,Circuit of Change,Gym / Fitness Center
4ae12770f964a520858521e3,Black Horse Pub,Bar
4c3344cfa0ced13a2b4f166e,Island Bagel Bar,Bagel Shop
4b71f93df964a520b4672de3,SUNY Ulster,Community College
4fef2438e4b0f5b9d81b65c9,Everyman Espresso,Coffee Shop
4d7b4cc59b1f1456eeea1b7f,Morrisania,Neighborhood
4b97d19bf964a520ab1735e3,Chang Xin Foods Market Inc.,Grocery Store
4b5e5125f964a520488929e3,Starbucks,Coffee Shop
45f0c26ef964a520c2431fe3,Królewskíe Jadło,Polish Restaurant
4c50721d8edf0f47a18a4caf,Argo Tea,Tea Room
412d2800f964a520df0c1fe3,Central Park,Park
4e7be3537d8be4806606be9f,NYCT -  E 180th St Maintenance Facility,Coworking Space
4b65036ff964a5206fdf2ae3,Kyoto Sushi,Sushi Restaurant
54a5def0498efd1a465716a9,Banhmigos,Vietnamese Restaurant
4eaa78cc4fc6d0cb8bbabcda,Marble Hill,Neighborhood
4a4925b7f964a52008ab1fe3,Chipotle Mexican Grill,Mexican Restaurant
4a960f12f964a520eb2520e3,Woodbridge Center Mall,Shopping Mall
50f59753e4b042a2ffba1290,Club Metro USA,Gym / Fitness Center
4a352ac2f964a5208c9c1fe3,The Blue Stove,Bakery
4afdb7e7f964a520232a22e3,Delmonico Cafe,Gourmet Shop
52548c9011d242b73ff463f0,Jackbar,Bar
4ace6c89f964a52078d020e3,LaGuardia Airport (LGA),Airport
4ace6c89f964a52078d020e3,LaGuardia Airport (LGA),Airport
4b757e85f964a520bf0f2ee3,Consulate General of Brazil in New York,Embassy / Consulate
4bdc6f39fed22d7f2e2458c9,Citibank,Bank
52683c9e11d2c0b9b8974f90,The Skylark,Lounge
4a2aab17f964a52033961fe3,Carroll Park,Park
43a52546f964a520532c1fe3,John F. Kennedy International Airport (JFK),Airport
4e333c8c62845cff5a3d0db2,Treviso by Mallozzi’s,Italian Restaurant
4bc5b5525935c9b6b137a6d2,Bushwick,Neighborhood
4165d880f964a5207e1d1fe3,Staten Island Ferry - Whitehall Terminal,Pier
436d4780f964a520bd291fe3,Metropolitan Pavilion,Event Space
425f0400f964a5200a211fe3,Jake's Saloon,Bar
4bafdf26f964a520c5273ce3,Firdos Inc.,Hookah Bar
3fd66200f964a52018eb1ee3,Carnegie Deli,Deli / Bodega
557a140c498efae70ef33bf6,West End Hall,Beer Garden
4283ee00f964a52091221fe3,Louise & Jerry's,Dive Bar
4cc35db6d43ba14387a35ff8,Beauty & Essex,Speakeasy
518ed8bb498e5714a7f44351,Wholesome Factory,Deli / Bodega
4cf5cb53c020b60c9bd81c75,No Name Bar,Bar
4bda2b1a2a3a0f47b526aab6,Sixth Street Community Center,Community Center
4ae3e13bf964a520729921e3,Key Food,Supermarket
510af15de4b048d8703bae21,the edward,Residential Building (Apartment / Condo)
3fd66200f964a520f3e71ee3,Dylan's Candy Bar,Candy Store
43a52546f964a520532c1fe3,John F. Kennedy International Airport (JFK),Airport
4505314df964a520e7381fe3,Footprints Cafe,Caribbean Restaurant
4d7ba4a8da568cfac7eb54ff,DeCozen Chrysler Jeep Dodge,Automotive Shop
4bae7293f964a520a2b33be3,Thirsty Owl Wine Company,Winery
4aecc67ef964a5201ccb21e3,Kew Gardens Cinema,Movie Theater
